"UU2020";"UU2020lib";"TUU2017";"TDUU2017";"TYPE_UU2020";"NB_COM";"UU2020libNCC";"REG_dom";"DEP_dom";"DEPshort_dom";"regdep"
"57501";"Sarrebruck (ALL)-Forbach (partie française)";5;52;5;15;"SARREBRUCK (ALL) FORBACH (PARTIE FRANCAISE)";"44";"57";"57-Mos";"GES/57-Mos"
"57601";"Thionville";6;61;2;12;"THIONVILLE";"44";"57";"57-Mos";"GES/57-Mos"
"57701";"Metz";7;71;2;42;"METZ";"44";"57";"57-Mos";"GES/57-Mos"
"58000";"Communes hors unité urbaine du département 58";0;0;0;290;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 58";"27";"58";"58-Niè";"BFC/58-Niè"
"58101";"Pougues-les-Eaux";1;11;1;1;"POUGUES LES EAUX";"27";"58";"58-Niè";"BFC/58-Niè"
"58102";"Guérigny";1;12;1;1;"GUERIGNY";"27";"58";"58-Niè";"BFC/58-Niè"
"58103";"La Machine";1;13;1;1;"LA MACHINE";"27";"58";"58-Niè";"BFC/58-Niè"
"58104";"Imphy";1;13;1;1;"IMPHY";"27";"58";"58-Niè";"BFC/58-Niè"
"58105";"Marzy";1;13;1;1;"MARZY";"27";"58";"58-Niè";"BFC/58-Niè"
"58106";"Clamecy";1;14;2;2;"CLAMECY";"27";"58";"58-Niè";"BFC/58-Niè"
"58107";"La Charité-sur-Loire";1;14;1;1;"LA CHARITE SUR LOIRE";"27";"58";"58-Niè";"BFC/58-Niè"
"58201";"Decize";2;22;2;2;"DECIZE";"27";"58";"58-Niè";"BFC/58-Niè"
"58202";"Cosne-Cours-sur-Loire";2;22;1;1;"COSNE COURS SUR LOIRE";"27";"58";"58-Niè";"BFC/58-Niè"
"58501";"Nevers";5;51;2;8;"NEVERS";"27";"58";"58-Niè";"BFC/58-Niè"
"59000";"Communes hors unité urbaine du département 59";0;0;0;295;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 59";"32";"59";"59-Nor";"HDF/59-Nor"
"59101";"Villers-Outréaux";1;11;1;1;"VILLERS OUTREAUX";"32";"59";"59-Nor";"HDF/59-Nor"
"59102";"Esquelbecq";1;11;1;1;"ESQUELBECQ";"32";"59";"59-Nor";"HDF/59-Nor"
"59103";"Mons-en-Pévèle";1;11;1;1;"MONS EN PEVELE";"32";"59";"59-Nor";"HDF/59-Nor"
"59104";"Walincourt-Selvigny";1;11;1;1;"WALINCOURT SELVIGNY";"32";"59";"59-Nor";"HDF/59-Nor"
"59105";"Bertry";1;11;1;1;"BERTRY";"32";"59";"59-Nor";"HDF/59-Nor"
"59106";"Fournes-en-Weppes";1;11;1;1;"FOURNES EN WEPPES";"32";"59";"59-Nor";"HDF/59-Nor"
"59107";"Bersée";1;11;1;1;"BERSEE";"32";"59";"59-Nor";"HDF/59-Nor"
"59108";"Attiches";1;11;1;1;"ATTICHES";"32";"59";"59-Nor";"HDF/59-Nor"
"59109";"Herlies";1;11;1;1;"HERLIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59110";"Camphin-en-Pévèle";1;11;1;1;"CAMPHIN EN PEVELE";"32";"59";"59-Nor";"HDF/59-Nor"
"59111";"Saint-Hilaire-lez-Cambrai";1;11;2;2;"SAINT HILAIRE LEZ CAMBRAI";"32";"59";"59-Nor";"HDF/59-Nor"
"59112";"Monchecourt";1;12;1;1;"MONCHECOURT";"32";"59";"59-Nor";"HDF/59-Nor"
"59113";"Nomain";1;12;1;1;"NOMAIN";"32";"59";"59-Nor";"HDF/59-Nor"
"59114";"Artres";1;12;2;3;"ARTRES";"32";"59";"59-Nor";"HDF/59-Nor"
"59115";"Steenbecque";1;12;2;2;"STEENBECQUE";"32";"59";"59-Nor";"HDF/59-Nor"
"59116";"Genech";1;12;1;1;"GENECH";"32";"59";"59-Nor";"HDF/59-Nor"
"59117";"Sebourg";1;12;2;3;"SEBOURG";"32";"59";"59-Nor";"HDF/59-Nor"
"59118";"Haspres";1;12;1;1;"HASPRES";"32";"59";"59-Nor";"HDF/59-Nor"
"59119";"Féchain";1;12;2;3;"FECHAIN";"32";"59";"59-Nor";"HDF/59-Nor"
"59120";"Sains-du-Nord";1;12;1;1;"SAINS DU NORD";"32";"59";"59-Nor";"HDF/59-Nor"
"59121";"Radinghem-en-Weppes";1;13;2;3;"RADINGHEM EN WEPPES";"32";"59";"59-Nor";"HDF/59-Nor"
"59122";"Coutiches";1;13;1;1;"COUTICHES";"32";"59";"59-Nor";"HDF/59-Nor"
"59123";"Spycker";1;13;2;2;"SPYCKER";"32";"59";"59-Nor";"HDF/59-Nor"
"59124";"Haveluy";1;13;1;1;"HAVELUY";"32";"59";"59-Nor";"HDF/59-Nor"
"59125";"Anor";1;13;1;1;"ANOR";"32";"59";"59-Nor";"HDF/59-Nor"
"59126";"Iwuy";1;13;1;1;"IWUY";"32";"59";"59-Nor";"HDF/59-Nor"
"59127";"Houplin-Ancoisne";1;13;1;1;"HOUPLIN ANCOISNE";"32";"59";"59-Nor";"HDF/59-Nor"
"59128";"Landrecies";1;13;1;1;"LANDRECIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59129";"Bachy";1;13;2;3;"BACHY";"32";"59";"59-Nor";"HDF/59-Nor"
"59130";"Avesnes-les-Aubert";1;13;1;1;"AVESNES LES AUBERT";"32";"59";"59-Nor";"HDF/59-Nor"
"59131";"Gommegnies";1;13;2;3;"GOMMEGNIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59132";"Marquillies";1;13;2;3;"MARQUILLIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59133";"Busigny";1;13;2;2;"BUSIGNY";"32";"59";"59-Nor";"HDF/59-Nor"
"59134";"Hondschoote";1;14;1;1;"HONDSCHOOTE";"32";"59";"59-Nor";"HDF/59-Nor"
"59135";"Boeschepe";1;14;2;2;"BOESCHEPE";"32";"59";"59-Nor";"HDF/59-Nor"
"59136";"Steenvoorde";1;14;1;1;"STEENVOORDE";"32";"59";"59-Nor";"HDF/59-Nor"
"59137";"Gondecourt";1;14;2;2;"GONDECOURT";"32";"59";"59-Nor";"HDF/59-Nor"
"59138";"Trélon";1;14;2;2;"TRELON";"32";"59";"59-Nor";"HDF/59-Nor"
"59139";"Phalempin";1;14;1;1;"PHALEMPIN";"32";"59";"59-Nor";"HDF/59-Nor"
"59140";"Poix-du-Nord";1;14;2;5;"POIX DU NORD";"32";"59";"59-Nor";"HDF/59-Nor"
"59201";"Bavay";2;21;2;3;"BAVAY";"32";"59";"59-Nor";"HDF/59-Nor"
"59202";"Solesmes";2;21;2;2;"SOLESMES";"32";"59";"59-Nor";"HDF/59-Nor"
"59203";"Mortagne-du-Nord (partie française)";2;21;5;4;"MORTAGNE DU NORD (PARTIE FRANCAISE)";"32";"59";"59-Nor";"HDF/59-Nor"
"59204";"Flines-lez-Raches";2;21;1;1;"FLINES LEZ RACHES";"32";"59";"59-Nor";"HDF/59-Nor"
"59205";"Wormhout";2;21;1;1;"WORMHOUT";"32";"59";"59-Nor";"HDF/59-Nor"
"59206";"Marchiennes";2;21;2;2;"MARCHIENNES";"32";"59";"59-Nor";"HDF/59-Nor"
"59207";"Masnières";2;21;2;3;"MASNIERES";"32";"59";"59-Nor";"HDF/59-Nor"
"59208";"Bourbourg";2;22;1;1;"BOURBOURG";"32";"59";"59-Nor";"HDF/59-Nor"
"59209";"Le Cateau-Cambrésis";2;22;2;2;"LE CATEAU CAMBRESIS";"32";"59";"59-Nor";"HDF/59-Nor"
"59210";"Le Quesnoy";2;22;2;5;"LE QUESNOY";"32";"59";"59-Nor";"HDF/59-Nor"
"59211";"Avesnes-sur-Helpe";2;22;2;5;"AVESNES SUR HELPE";"32";"59";"59-Nor";"HDF/59-Nor"
"59212";"Téteghem-Coudekerque-Village";2;22;1;1;"TETEGHEM COUDEKERQUE VILLAGE";"32";"59";"59-Nor";"HDF/59-Nor"
"59301";"Bray-Dunes";3;31;2;3;"BRAY DUNES";"32";"59";"59-Nor";"HDF/59-Nor"
"59302";"Bergues";3;31;2;4;"BERGUES";"32";"59";"59-Nor";"HDF/59-Nor"
"59303";"Cysoing";3;31;2;5;"CYSOING";"32";"59";"59-Nor";"HDF/59-Nor"
"59304";"Annœullin";3;31;2;2;"ANNŒULLIN";"32";"59";"59-Nor";"HDF/59-Nor"
"59305";"Wavrin";3;31;2;3;"WAVRIN";"32";"59";"59-Nor";"HDF/59-Nor"
"59306";"Fourmies";3;31;2;2;"FOURMIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59307";"Templeuve-en-Pévèle";3;32;2;5;"TEMPLEUVE EN PEVELE";"32";"59";"59-Nor";"HDF/59-Nor"
"59308";"Orchies";3;32;2;5;"ORCHIES";"32";"59";"59-Nor";"HDF/59-Nor"
"59309";"Caudry";3;32;2;4;"CAUDRY";"32";"59";"59-Nor";"HDF/59-Nor"
"59401";"Hazebrouck";4;41;2;3;"HAZEBROUCK";"32";"59";"59-Nor";"HDF/59-Nor"
"59402";"Saint-Amand-les-Eaux";4;43;2;15;"SAINT AMAND LES EAUX";"32";"59";"59-Nor";"HDF/59-Nor"
"59403";"Cambrai";4;44;2;8;"CAMBRAI";"32";"59";"59-Nor";"HDF/59-Nor"
"59501";"Armentières (partie française)";5;52;5;10;"ARMENTIERES (PARTIE FRANCAISE)";"32";"59";"59-Nor";"HDF/59-Nor"
"59601";"Maubeuge (partie française)";6;61;5;22;"MAUBEUGE (PARTIE FRANCAISE)";"32";"59";"59-Nor";"HDF/59-Nor"
"59602";"Dunkerque";6;62;2;8;"DUNKERQUE";"32";"59";"59-Nor";"HDF/59-Nor"
"59701";"Valenciennes (partie française)";7;72;5;56;"VALENCIENNES (PARTIE FRANCAISE)";"32";"59";"59-Nor";"HDF/59-Nor"
"59702";"Lille (partie française)";7;73;5;60;"LILLE (PARTIE FRANCAISE)";"32";"59";"59-Nor";"HDF/59-Nor"
"60000";"Communes hors unité urbaine du département 60";0;0;0;546;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 60";"32";"60";"60-Ois";"HDF/60-Ois"
"60101";"Bailleul-sur-Thérain";1;11;1;1;"BAILLEUL SUR THERAIN";"32";"60";"60-Ois";"HDF/60-Ois"
"60102";"Ressons-sur-Matz";1;11;2;3;"RESSONS SUR MATZ";"32";"60";"60-Ois";"HDF/60-Ois"
"60103";"Le Mesnil-en-Thelle";1;11;1;1;"LE MESNIL EN THELLE";"32";"60";"60-Ois";"HDF/60-Ois"
"60104";"Maignelay-Montigny";1;12;1;1;"MAIGNELAY MONTIGNY";"32";"60";"60-Ois";"HDF/60-Ois"
"60105";"Sérifontaine";1;12;1;1;"SERIFONTAINE";"32";"60";"60-Ois";"HDF/60-Ois"
"60106";"Feuquières";1;12;2;3;"FEUQUIERES";"32";"60";"60-Ois";"HDF/60-Ois"
"60107";"Saint-Paul";1;12;2;3;"SAINT PAUL";"32";"60";"60-Ois";"HDF/60-Ois"
"60108";"Saint-Sauveur";1;12;2;2;"SAINT SAUVEUR";"32";"60";"60-Ois";"HDF/60-Ois"
"60109";"Noailles";1;12;1;1;"NOAILLES";"32";"60";"60-Ois";"HDF/60-Ois"
"60110";"Tracy-le-Mont";1;12;2;2;"TRACY LE MONT";"32";"60";"60-Ois";"HDF/60-Ois"
"60111";"Auneuil";1;12;1;1;"AUNEUIL";"32";"60";"60-Ois";"HDF/60-Ois"
"60112";"Andeville";1;13;1;1;"ANDEVILLE";"32";"60";"60-Ois";"HDF/60-Ois"
"60113";"Sainte-Geneviève";1;13;1;1;"SAINTE GENEVIEVE";"32";"60";"60-Ois";"HDF/60-Ois"
"60114";"Chaumont-en-Vexin";1;13;1;1;"CHAUMONT EN VEXIN";"32";"60";"60-Ois";"HDF/60-Ois"
"60115";"Crèvecœur-le-Grand";1;13;1;1;"CREVECŒUR LE GRAND";"32";"60";"60-Ois";"HDF/60-Ois"
"60116";"Neuilly-en-Thelle";1;13;1;1;"NEUILLY EN THELLE";"32";"60";"60-Ois";"HDF/60-Ois"
"60117";"Grandvilliers";1;13;2;3;"GRANDVILLIERS";"32";"60";"60-Ois";"HDF/60-Ois"
"60118";"Béthisy-Saint-Pierre";1;14;2;2;"BETHISY SAINT PIERRE";"32";"60";"60-Ois";"HDF/60-Ois"
"60119";"Bresles";1;14;1;1;"BRESLES";"32";"60";"60-Ois";"HDF/60-Ois"
"60120";"Lachapelle-aux-Pots";1;14;2;3;"LACHAPELLE AUX POTS";"32";"60";"60-Ois";"HDF/60-Ois"
"60121";"Nanteuil-le-Haudouin";1;14;1;1;"NANTEUIL LE HAUDOUIN";"32";"60";"60-Ois";"HDF/60-Ois"
"60122";"Breteuil";1;14;1;1;"BRETEUIL";"32";"60";"60-Ois";"HDF/60-Ois"
"60123";"Estrées-Saint-Denis";1;14;2;2;"ESTREES SAINT DENIS";"32";"60";"60-Ois";"HDF/60-Ois"
"60124";"Verberie";1;14;2;2;"VERBERIE";"32";"60";"60-Ois";"HDF/60-Ois"
"60125";"Cires-lès-Mello";1;14;2;2;"CIRES LES MELLO";"32";"60";"60-Ois";"HDF/60-Ois"
"60201";"Hermes";2;21;2;3;"HERMES";"32";"60";"60-Ois";"HDF/60-Ois"
"60202";"Bornel";2;21;2;2;"BORNEL";"32";"60";"60-Ois";"HDF/60-Ois"
"60203";"Le Plessis-Belleville";2;21;2;2;"LE PLESSIS BELLEVILLE";"32";"60";"60-Ois";"HDF/60-Ois"
"60204";"Ribécourt-Dreslincourt";2;21;2;2;"RIBECOURT DRESLINCOURT";"32";"60";"60-Ois";"HDF/60-Ois"
"60205";"Trosly-Breuil";2;21;2;4;"TROSLY BREUIL";"32";"60";"60-Ois";"HDF/60-Ois"
"60206";"Orry-la-Ville";2;21;2;2;"ORRY LA VILLE";"32";"60";"60-Ois";"HDF/60-Ois"
"60207";"Saint-Just-en-Chaussée";2;21;2;2;"SAINT JUST EN CHAUSSEE";"32";"60";"60-Ois";"HDF/60-Ois"
"60208";"Lacroix-Saint-Ouen";2;22;2;3;"LACROIX SAINT OUEN";"32";"60";"60-Ois";"HDF/60-Ois"
"60301";"Mouy";3;31;2;4;"MOUY";"32";"60";"60-Ois";"HDF/60-Ois"
"60302";"Méru";3;31;1;1;"MERU";"32";"60";"60-Ois";"HDF/60-Ois"
"60303";"Crépy-en-Valois";3;32;1;1;"CREPY EN VALOIS";"32";"60";"60-Ois";"HDF/60-Ois"
"60304";"Senlis";3;32;2;2;"SENLIS";"32";"60";"60-Ois";"HDF/60-Ois"
"60305";"Noyon";3;32;2;4;"NOYON";"32";"60";"60-Ois";"HDF/60-Ois"
"60306";"Pont-Sainte-Maxence";3;32;2;4;"PONT SAINTE MAXENCE";"32";"60";"60-Ois";"HDF/60-Ois"
"60401";"Clermont";4;41;2;5;"CLERMONT";"32";"60";"60-Ois";"HDF/60-Ois"
"60402";"Chantilly";4;43;2;7;"CHANTILLY";"32";"60";"60-Ois";"HDF/60-Ois"
"60501";"Beauvais";5;51;2;4;"BEAUVAIS";"32";"60";"60-Ois";"HDF/60-Ois"
"60502";"Compiègne";5;52;2;14;"COMPIEGNE";"32";"60";"60-Ois";"HDF/60-Ois"
"60601";"Creil";6;61;2;23;"CREIL";"32";"60";"60-Ois";"HDF/60-Ois"
"61000";"Communes hors unité urbaine du département 61";0;0;0;353;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 61";"28";"61";"61-Orn";"NOR/61-Orn"
"61101";"Bellême";1;11;2;2;"BELLEME";"28";"61";"61-Orn";"NOR/61-Orn"
"61102";"Bagnoles de l'Orne Normandie";1;13;2;2;"BAGNOLES DE L ORNE NORMANDIE";"28";"61";"61-Orn";"NOR/61-Orn"
"61103";"Vimoutiers";1;13;1;1;"VIMOUTIERS";"28";"61";"61-Orn";"NOR/61-Orn"
"61104";"Sées";1;14;1;1;"SEES";"28";"61";"61-Orn";"NOR/61-Orn"
"61105";"Domfront en Poiraie";1;14;1;1;"DOMFRONT EN POIRAIE";"28";"61";"61-Orn";"NOR/61-Orn"
"61106";"Mortagne-au-Perche";1;14;2;2;"MORTAGNE AU PERCHE";"28";"61";"61-Orn";"NOR/61-Orn"
"61107";"Tinchebray-Bocage";1;14;1;1;"TINCHEBRAY BOCAGE";"28";"61";"61-Orn";"NOR/61-Orn"
"61201";"La Ferté Macé";2;21;1;1;"LA FERTE MACE";"28";"61";"61-Orn";"NOR/61-Orn"
"61301";"L'Aigle";3;31;2;3;"L AIGLE";"28";"61";"61-Orn";"NOR/61-Orn"
"61302";"Argentan";3;31;2;2;"ARGENTAN";"28";"61";"61-Orn";"NOR/61-Orn"
"61401";"Flers";4;41;2;5;"FLERS";"28";"61";"61-Orn";"NOR/61-Orn"
"62000";"Communes hors unité urbaine du département 62";0;0;0;608;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 62";"32";"62";"62-PdC";"HDF/62-PdC"
"62101";"Rœux";1;11;2;2;"RŒUX";"32";"62";"62-PdC";"HDF/62-PdC"
"62102";"Fruges";1;11;1;1;"FRUGES";"32";"62";"62-PdC";"HDF/62-PdC"
"62103";"Fauquembergues";1;12;2;4;"FAUQUEMBERGUES";"32";"62";"62-PdC";"HDF/62-PdC"
"62104";"Auxi-le-Château";1;12;1;1;"AUXI LE CHATEAU";"32";"62";"62-PdC";"HDF/62-PdC"
"62105";"Auchy-lès-Hesdin";1;12;2;3;"AUCHY LES HESDIN";"32";"62";"62-PdC";"HDF/62-PdC"
"62106";"Équihen-Plage";1;12;1;1;"EQUIHEN PLAGE";"32";"62";"62-PdC";"HDF/62-PdC"
"62107";"Norrent-Fontes";1;12;2;3;"NORRENT FONTES";"32";"62";"62-PdC";"HDF/62-PdC"
"62108";"Enquin-lez-Guinegatte";1;12;2;3;"ENQUIN LEZ GUINEGATTE";"32";"62";"62-PdC";"HDF/62-PdC"
"62109";"Pernes";1;12;2;3;"PERNES";"32";"62";"62-PdC";"HDF/62-PdC"
"62110";"Ferques";1;13;2;2;"FERQUES";"32";"62";"62-PdC";"HDF/62-PdC"
"62111";"Beaurainville";1;13;2;3;"BEAURAINVILLE";"32";"62";"62-PdC";"HDF/62-PdC"
"62112";"Saint-Folquin";1;13;2;2;"SAINT FOLQUIN";"32";"62";"62-PdC";"HDF/62-PdC"
"62113";"Frévent";1;13;1;1;"FREVENT";"32";"62";"62-PdC";"HDF/62-PdC"
"62114";"Aubigny-en-Artois";1;13;2;6;"AUBIGNY EN ARTOIS";"32";"62";"62-PdC";"HDF/62-PdC"
"62115";"Camiers";1;14;2;2;"CAMIERS";"32";"62";"62-PdC";"HDF/62-PdC"
"62116";"Bapaume";1;14;2;2;"BAPAUME";"32";"62";"62-PdC";"HDF/62-PdC"
"62117";"Vimy";1;14;1;1;"VIMY";"32";"62";"62-PdC";"HDF/62-PdC"
"62118";"Biache-Saint-Vaast";1;14;2;2;"BIACHE SAINT VAAST";"32";"62";"62-PdC";"HDF/62-PdC"
"62119";"Samer";1;14;2;2;"SAMER";"32";"62";"62-PdC";"HDF/62-PdC"
"62201";"Oye-Plage";2;21;1;1;"OYE PLAGE";"32";"62";"62-PdC";"HDF/62-PdC"
"62202";"Desvres";2;21;2;2;"DESVRES";"32";"62";"62-PdC";"HDF/62-PdC"
"62203";"Montreuil-sur-Mer";2;21;2;9;"MONTREUIL SUR MER";"32";"62";"62-PdC";"HDF/62-PdC"
"62204";"Hesdin-la-Forêt";2;21;2;5;"HESDIN LA FORET";"32";"62";"62-PdC";"HDF/62-PdC"
"62205";"Guînes";2;22;2;2;"GUINES";"32";"62";"62-PdC";"HDF/62-PdC"
"62206";"Neufchâtel-Hardelot";2;22;2;3;"NEUFCHATEL HARDELOT";"32";"62";"62-PdC";"HDF/62-PdC"
"62207";"Ardres";2;22;2;4;"ARDRES";"32";"62";"62-PdC";"HDF/62-PdC"
"62208";"Saint-Pol-sur-Ternoise";2;22;2;8;"SAINT POL SUR TERNOISE";"32";"62";"62-PdC";"HDF/62-PdC"
"62209";"Marquise";2;22;2;3;"MARQUISE";"32";"62";"62-PdC";"HDF/62-PdC"
"62210";"Lumbres";2;22;2;8;"LUMBRES";"32";"62";"62-PdC";"HDF/62-PdC"
"62211";"Audruicq";2;22;2;4;"AUDRUICQ";"32";"62";"62-PdC";"HDF/62-PdC"
"62301";"Wimereux";3;31;2;2;"WIMEREUX";"32";"62";"62-PdC";"HDF/62-PdC"
"62401";"Berck";4;44;2;7;"BERCK";"32";"62";"62-PdC";"HDF/62-PdC"
"62501";"Boulogne-sur-Mer";5;52;2;8;"BOULOGNE SUR MER";"32";"62";"62-PdC";"HDF/62-PdC"
"62502";"Arras";5;52;2;15;"ARRAS";"32";"62";"62-PdC";"HDF/62-PdC"
"62503";"Calais";5;52;2;6;"CALAIS";"32";"62";"62-PdC";"HDF/62-PdC"
"63000";"Communes hors unité urbaine du département 63";0;0;0;390;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 63";"84";"63";"63-PdD";"ARA/63-PdD"
"63101";"Coudes";1;11;2;2;"COUDES";"84";"63";"63-PdD";"ARA/63-PdD"
"63102";"Saint-Bonnet-près-Riom";1;11;1;1;"SAINT BONNET PRES RIOM";"84";"63";"63-PdD";"ARA/63-PdD"
"63103";"Pérignat-sur-Allier";1;11;2;2;"PERIGNAT SUR ALLIER";"84";"63";"63-PdD";"ARA/63-PdD"
"63104";"Champeix";1;11;2;2;"CHAMPEIX";"84";"63";"63-PdD";"ARA/63-PdD"
"63105";"La Bourboule";1;11;2;2;"LA BOURBOULE";"84";"63";"63-PdD";"ARA/63-PdD"
"63106";"Ennezat";1;11;1;1;"ENNEZAT";"84";"63";"63-PdD";"ARA/63-PdD"
"63107";"Orcet";1;12;1;1;"ORCET";"84";"63";"63-PdD";"ARA/63-PdD"
"63108";"Pérignat-lès-Sarliève";1;12;1;1;"PERIGNAT LES SARLIEVE";"84";"63";"63-PdD";"ARA/63-PdD"
"63109";"Puy-Guillaume";1;12;1;1;"PUY GUILLAUME";"84";"63";"63-PdD";"ARA/63-PdD"
"63110";"Maringues";1;13;1;1;"MARINGUES";"84";"63";"63-PdD";"ARA/63-PdD"
"63111";"Aigueperse";1;13;2;2;"AIGUEPERSE";"84";"63";"63-PdD";"ARA/63-PdD"
"63112";"Orcines";1;13;1;1;"ORCINES";"84";"63";"63-PdD";"ARA/63-PdD"
"63113";"Mur-sur-Allier";1;13;1;1;"MUR SUR ALLIER";"84";"63";"63-PdD";"ARA/63-PdD"
"63114";"La Monnerie-le-Montel";1;13;2;2;"LA MONNERIE LE MONTEL";"84";"63";"63-PdD";"ARA/63-PdD"
"63115";"Vertaizon";1;13;2;2;"VERTAIZON";"84";"63";"63-PdD";"ARA/63-PdD"
"63116";"Saint-Georges-de-Mons";1;13;2;2;"SAINT GEORGES DE MONS";"84";"63";"63-PdD";"ARA/63-PdD"
"63117";"Courpière";1;14;1;1;"COURPIERE";"84";"63";"63-PdD";"ARA/63-PdD"
"63118";"Saint-Amant-Tallende";1;14;2;3;"SAINT AMANT TALLENDE";"84";"63";"63-PdD";"ARA/63-PdD"
"63119";"Volvic";1;14;1;1;"VOLVIC";"84";"63";"63-PdD";"ARA/63-PdD"
"63120";"La Roche-Blanche";1;14;2;2;"LA ROCHE BLANCHE";"84";"63";"63-PdD";"ARA/63-PdD"
"63121";"Billom";1;14;1;1;"BILLOM";"84";"63";"63-PdD";"ARA/63-PdD"
"63201";"Vic-le-Comte";2;21;1;1;"VIC LE COMTE";"84";"63";"63-PdD";"ARA/63-PdD"
"63202";"Saint-Éloy-les-Mines";2;21;2;3;"SAINT ELOY LES MINES";"84";"63";"63-PdD";"ARA/63-PdD"
"63203";"Lezoux";2;21;1;1;"LEZOUX";"84";"63";"63-PdD";"ARA/63-PdD"
"63204";"Ambert";2;22;2;3;"AMBERT";"84";"63";"63-PdD";"ARA/63-PdD"
"63301";"Veyre-Monton";3;31;2;4;"VEYRE MONTON";"84";"63";"63-PdD";"ARA/63-PdD"
"63302";"Pont-du-Château";3;31;1;1;"PONT DU CHATEAU";"84";"63";"63-PdD";"ARA/63-PdD"
"63303";"Thiers";3;31;2;2;"THIERS";"84";"63";"63-PdD";"ARA/63-PdD"
"63304";"Issoire";3;32;2;2;"ISSOIRE";"84";"63";"63-PdD";"ARA/63-PdD"
"63401";"Riom";4;43;2;6;"RIOM";"84";"63";"63-PdD";"ARA/63-PdD"
"63701";"Clermont-Ferrand";7;71;2;17;"CLERMONT FERRAND";"84";"63";"63-PdD";"ARA/63-PdD"
"64000";"Communes hors unité urbaine du département 64";0;0;0;397;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 64";"75";"64";"64-PyA";"NAQ/64-PyA"
"64101";"Puyoô";1;12;2;3;"PUYOO";"75";"64";"64-PyA";"NAQ/64-PyA"
"64102";"Navarrenx";1;12;2;6;"NAVARRENX";"75";"64";"64-PyA";"NAQ/64-PyA"
"64103";"Saint-Palais";1;12;2;3;"SAINT PALAIS";"75";"64";"64-PyA";"NAQ/64-PyA"
"64104";"Artix";1;13;1;1;"ARTIX";"75";"64";"64-PyA";"NAQ/64-PyA"
"64105";"Arudy";1;14;2;4;"ARUDY";"75";"64";"64-PyA";"NAQ/64-PyA"
"64106";"Salies-de-Béarn";1;14;1;1;"SALIES DE BEARN";"75";"64";"64-PyA";"NAQ/64-PyA"
"64107";"Saint-Jean-Pied-de-Port";1;14;2;7;"SAINT JEAN PIED DE PORT";"75";"64";"64-PyA";"NAQ/64-PyA"
"64201";"Soumoulou";2;21;2;4;"SOUMOULOU";"75";"64";"64-PyA";"NAQ/64-PyA"
"64202";"Mauléon-Licharre";2;21;2;8;"MAULEON LICHARRE";"75";"64";"64-PyA";"NAQ/64-PyA"
"64203";"Saint-Pée-sur-Nivelle";2;21;1;1;"SAINT PEE SUR NIVELLE";"75";"64";"64-PyA";"NAQ/64-PyA"
"64204";"Hasparren";2;21;1;1;"HASPARREN";"75";"64";"64-PyA";"NAQ/64-PyA"
"64301";"Orthez";3;31;2;5;"ORTHEZ";"75";"64";"64-PyA";"NAQ/64-PyA"
"64302";"Mourenx";3;31;2;9;"MOURENX";"75";"64";"64-PyA";"NAQ/64-PyA"
"64303";"Oloron-Sainte-Marie";3;32;2;9;"OLORON SAINTE MARIE";"75";"64";"64-PyA";"NAQ/64-PyA"
"64701";"Pau";7;71;2;55;"PAU";"75";"64";"64-PyA";"NAQ/64-PyA"
"65000";"Communes hors unité urbaine du département 65";0;0;0;391;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 65";"76";"65";"65-HPy";"OCC/65-HPy"
"65101";"Luz-Saint-Sauveur";1;11;2;12;"LUZ SAINT SAUVEUR";"76";"65";"65-HPy";"OCC/65-HPy"
"65102";"Ossun";1;11;1;1;"OSSUN";"76";"65";"65-HPy";"OCC/65-HPy"
"65103";"Maubourguet";1;11;1;1;"MAUBOURGUET";"76";"65";"65-HPy";"OCC/65-HPy"
"65201";"Vic-en-Bigorre";2;21;2;2;"VIC EN BIGORRE";"76";"65";"65-HPy";"OCC/65-HPy"
"65202";"Juillan";2;21;2;5;"JUILLAN";"76";"65";"65-HPy";"OCC/65-HPy"
"65203";"Argelès-Gazost";2;21;2;13;"ARGELES GAZOST";"76";"65";"65-HPy";"OCC/65-HPy"
"65204";"Lannemezan";2;22;2;4;"LANNEMEZAN";"76";"65";"65-HPy";"OCC/65-HPy"
"65301";"Bagnères-de-Bigorre";3;31;2;10;"BAGNERES DE BIGORRE";"76";"65";"65-HPy";"OCC/65-HPy"
"65302";"Lourdes";3;32;2;13;"LOURDES";"76";"65";"65-HPy";"OCC/65-HPy"
"65501";"Tarbes";5;52;2;15;"TARBES";"76";"65";"65-HPy";"OCC/65-HPy"
